firetrap, 256, 240,V,R, 810, 1080, 768, 1024, 4, 3, 60
firetrapa, 256, 240,V,R, 810, 1080, 768, 1024, 4, 3, 60
firebeas, 256, 232,H,R, 1440, 1080, 1236, 928, 4, 3, 60
cfishing, 256, 240,V,R, 810, 1080, 768, 1024, 4, 3, 60
fitter, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
fitterbl, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
fixeight, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightt, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeighth, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightht, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightj, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightjt, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightk, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightkt, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeighta, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightat, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeighttw, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeighttwt, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightu, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fixeightut, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
flkatck, 280, 224,V,R, 810, 1080, 630, 840, 4, 3, 60
flkatcka, 280, 224,V,R, 810, 1080, 630, 840, 4, 3, 60
cfboy0a1, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
fpointbj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fpoint1d, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fpoint1, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fpointd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fpoint, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fpointbl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flashgal, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flashgalk, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
flashgala, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flicky, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flickya, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flickys2, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flickyg, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
flickys2g, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
flickyo, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flickys1, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flickyup, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
flipjack, 256, 192,V,R, 810, 1080, 768, 1024, 4, 3, 60
flipull, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flowerj, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flower, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
flyboy, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
flyboyb, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
fnshark, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
cflyball, 256, 240,V,R, 810, 1080, 768, 1024, 4, 3, 60
fsharkbt, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
fshark, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
flytiger, 384, 240,V,R, 810, 1080, 576, 768, 4, 3, 60
flytigera, 384, 240,V,R, 810, 1080, 576, 768, 4, 3, 60
foodfc, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
foodf1, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
foodf2, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
foodf, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
footchmp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fbfrenzy, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forcebrk, 240, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
forgottnua, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forgottnuaa, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forgottnuc, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forgottnue, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forgottnu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forgottna, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
forgottn, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
formatz, 248, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
freekickb1, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
freekickb3, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
freekick, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
freekicka, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
freeze, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
friskyt, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
friskyta, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
friskytb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fspiderb, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
frogf, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
frogg, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
froggers, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
cps1frog, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
ngfrog, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
pgmfrog, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
frogger, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
froggermc, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
froggrs, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
froggers1, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
froggers2, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
froggers3, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
frogs, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
frontlin, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
fjbuster, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
fullthrl, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
funkybee, 236, 224,V,R, 810, 1080, 708, 944, 4, 3, 60
funkybeeb, 236, 224,V,R, 810, 1080, 708, 944, 4, 3, 60
fnkyfish, 512, 240,V,R, 810, 1080, 768, 1024, 4, 3, 60
funkyjetj, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
funkyjeta, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
funkyjet, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
funybubl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
funybublc, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
funnymou, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
futspy, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
glocu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gloc, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
glocr360, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gijoea, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gijoej, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gijoeu, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gijoe, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gijoeea, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
gaialast, 308, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gaia, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gaiapols, 376, 224,V,R, 810, 1080, 564, 752, 4, 3, 60
gaiapolsj, 376, 224,V,R, 810, 1080, 564, 752, 4, 3, 60
gaiapolsu, 376, 224,V,R, 810, 1080, 564, 752, 4, 3, 60
gwarrior, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
galaga88, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga88a, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga88j, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galagamf, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galagamw, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galagamk, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galagao, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga3a, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga3, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga3b, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga3c, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
galaga3m, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
neogalag, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
neogalaga, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
galaxbsf, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxianbl, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxiani, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxianm, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxianmo, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxian, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxiana, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxrf, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxiant, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxrcgg, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
galaxrfgg, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galap4, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galapx, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
tst_galx, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galturbo, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galemp, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
galaxyfg, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gforce2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gforce2j, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gforce2ja, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gforce2sd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
galaxygn, 352, 256,V,R, 810, 1080, 792, 1056, 4, 3, 60
galwars2, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
gallag, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
gallop, 384, 256,H,R, 1440, 1080, 1364, 1024, 4, 3, 60
galmedes, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
galhustl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
galpanic, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
galpani4, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpani4k, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpanidx, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
galpanis, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpanisj, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpanisk, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpans2a, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpans2, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpans2j, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
galpans3, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galpansu, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
galspnbl, 512, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
usg182, 400, 248,H,R, 1440, 1080, 1322, 992, 4, 3, 60
usg185, 400, 248,H,R, 1440, 1080, 1322, 992, 4, 3, 60
usg187c, 400, 248,H,R, 1440, 1080, 1322, 992, 4, 3, 60
usgames, 400, 248,H,R, 1440, 1080, 1322, 992, 4, 3, 60
ginkun, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gangonta, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
ganbare, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gbusters, 320, 224,V,R, 810, 1080, 720, 960, 4, 3, 60
gbustersa, 320, 224,V,R, 810, 1080, 720, 960, 4, 3, 60
gangwars, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gangwarsb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gangwarsj, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gangwarsu, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ganryu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gaplusd, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
gaplus, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
gaplusa, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
gaplust, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
gardia, 512, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
garogun, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
garoubl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
garouha, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
garou, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
garouh, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
garoup, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
garuka, 304, 224,V,R, 810, 1080, 684, 912, 4, 3, 60
garyoret, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gatedoom1, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gatedoom, 256, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet2pg1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet2pg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet2pj2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet2pj, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet2pr3, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet2p, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletgr3, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletgr6, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletgr8, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletj12, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletj, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletr1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlet, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletr2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletr4, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletr5, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletr7, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntletr9, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gauntlets, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt2, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt22pg, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt22p1, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt22p, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gaunt2g, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
geebeeb, 272, 224,V,R, 810, 1080, 612, 816, 4, 3, 60
geebee, 272, 224,V,R, 810, 1080, 612, 816, 4, 3, 60
geebeea, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
geebeeg, 272, 224,V,R, 810, 1080, 612, 816, 4, 3, 60
gekiridnj, 320, 232,V,R, 810, 1080, 720, 960, 4, 3, 60
gekiridn, 320, 232,V,R, 810, 1080, 720, 960, 4, 3, 60
gemini, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
geminib, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
genix, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
genpeitd, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gensitou, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
geostorm, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
getstarb1, 280, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
getstarb2, 280, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
getstarj, 280, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ghostbi, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
ghostmun, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
gpilotsh, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gpilots, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gpilotsp, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
ghostlop, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gmgalax, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
gngbl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gngbla, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
gngblita, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gngprot, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gngt, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gngc, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gng, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gnga, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ghoulsu, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ghouls, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ghoxj, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
ghoxjo, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
ghox, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
gigawinga, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigawingb, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigawingh, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigawingd, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigawing, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigawingjd, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigawingj, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigaman2, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gigandes, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gigandesa, 384, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gigasb, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
gigas, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
gigasm2b, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
gigasm2, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
ginganin, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
ginganina, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gteikoku, 768, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
gteikokub, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
gteikokub2, 0, 0,E,, 0, 0, 0, 0, 4, 3, 60
sgladiat, 288, 216,H,R, 1440, 1080, 1440, 1080, 4, 3, 60
glass10, 368, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
glass10a, 368, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
glass, 368, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
glasskr, 368, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gblchmp, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
go2000, 384, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gogold, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
yamagchi, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
goalx3, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goindolk, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
goindolu, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
goindol, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
goldmedlb, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldmedl, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldmedla, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxe1d, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxe1, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxe2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxe3d, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxe3, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxejd, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxej, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxeud, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxeu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
goldnaxe, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gfire2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gollygho, 288, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
imsorryj, 512, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gorkans, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
gotcha, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
plegends, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
plegendsj, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
powerinsj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
pwrinst2j, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
ryorioh, 336, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gpriderjs, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gpriderj, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gpriderus, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gprideru, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gpriders, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gprider, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius2, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius2a, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius2b, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius3a, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius3j, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius3js, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gradius3, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
cgraplop2, 256, 240,V,R, 810, 1080, 768, 1024, 4, 3, 60
grasspin, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
gravitar1, 0, 0,H,V, 0, 0, 0, 0, 4, 3, 60
gravitar2, 0, 0,H,V, 0, 0, 0, 0, 4, 3, 60
gravitar, 0, 0,H,V, 0, 0, 0, 0, 4, 3, 60
gtmr2u, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtmre, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gtmrusa, 320, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
gmahou, 384, 224,V,R, 810, 1080, 576, 768, 4, 3, 60
gberet, 240, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gberetb, 240, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gseekeru, 320, 224,V,R, 810, 1080, 720, 960, 4, 3, 60
gseekerj, 320, 224,V,R, 810, 1080, 720, 960, 4, 3, 60
gseeker, 320, 224,V,R, 810, 1080, 720, 960, 4, 3, 60
griffon, 256, 208,V,R, 810, 1080, 768, 1024, 4, 3, 60
grindstm, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
grindstma, 320, 240,V,R, 810, 1080, 720, 960, 4, 3, 60
grobda, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
grobda2, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
grobda3, 288, 224,V,R, 810, 1080, 648, 864, 4, 3, 60
growlu, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
growla, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
growl, 320, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
gryzor, 280, 224,V,R, 810, 1080, 630, 840, 4, 3, 60
gryzor1, 280, 224,V,R, 810, 1080, 630, 840, 4, 3, 60
grdian, 280, 240,H,R, 1440, 1080, 1280, 960, 4, 3, 60
grdnstrmg, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
grdnstrm, 256, 224,H,R, 1440, 1080, 1196, 896, 4, 3, 60
grdnstrmv, 256, 224,V,R, 810, 1080, 768, 1024, 4, 3, 60
grdians, 304, 232,H,R, 1440, 1080, 1236, 928, 4, 3, 60
gwarb, 400, 224,V,R, 810, 1080, 600, 800, 4, 3, 60
gwar, 400, 224,V,R, 810, 1080, 600, 800, 4, 3, 60
